,biz,brand,model,score,serial,submarket,target,ts_price
235,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,品牌-牌子,948801.19
236,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,品牌-西非,948801.19
237,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,服务-亲们,948801.19
238,13157.0,joyoung/九阳, JYL-C051,6.0,joyoung/九阳-JYL-C051,小容量,服务-包装,948801.19
239,13157.0,joyoung/九阳, JYL-C051,4.0,joyoung/九阳-JYL-C051,小容量,服务-卖家,948801.19
240,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,服务-外包装,948801.19
241,13157.0,joyoung/九阳, JYL-C051,2.0,joyoung/九阳-JYL-C051,小容量,服务-好评,948801.19
242,13157.0,joyoung/九阳, JYL-C051,2.0,joyoung/九阳-JYL-C051,小容量,服务-实体店,948801.19
243,13157.0,joyoung/九阳, JYL-C051,7.0,joyoung/九阳-JYL-C051,小容量,服务-客服,948801.19
244,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,服务-店家,948801.19
245,13157.0,joyoung/九阳, JYL-C051,11.0,joyoung/九阳-JYL-C051,小容量,服务-态度,948801.19
246,13157.0,joyoung/九阳, JYL-C051,5.0,joyoung/九阳-JYL-C051,小容量,服务-服务态度,948801.19
247,13157.0,joyoung/九阳, JYL-C051,0.0,joyoung/九阳-JYL-C051,小容量,服务-淘宝,948801.19
248,13157.0,joyoung/九阳, JYL-C051,5.0,joyoung/九阳-JYL-C051,小容量,款式-外观,948801.19
249,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,款式-大小,948801.19
250,13157.0,joyoung/九阳, JYL-C051,2.0,joyoung/九阳-JYL-C051,小容量,款式-很漂亮,948801.19
251,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,款式-手感,948801.19
252,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,款式-款式,948801.19
253,13157.0,joyoung/九阳, JYL-C051,3.0,joyoung/九阳-JYL-C051,小容量,款式-颜色,948801.19
254,13157.0,joyoung/九阳, JYL-C051,28.0,joyoung/九阳-JYL-C051,小容量,物流-物流,948801.19
255,13157.0,joyoung/九阳, JYL-C051,3.0,joyoung/九阳-JYL-C051,小容量,质量-商品,948801.19
256,13157.0,joyoung/九阳, JYL-C051,2.0,joyoung/九阳-JYL-C051,小容量,质量-噪声,948801.19
257,13157.0,joyoung/九阳, JYL-C051,3.0,joyoung/九阳-JYL-C051,小容量,质量-噪音,948801.19
258,13157.0,joyoung/九阳, JYL-C051,66.0,joyoung/九阳-JYL-C051,小容量,质量-声音,948801.19
259,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,质量-实物,948801.19
260,13157.0,joyoung/九阳, JYL-C051,-1.0,joyoung/九阳-JYL-C051,小容量,质量-开关,948801.19
261,13157.0,joyoung/九阳, JYL-C051,21.0,joyoung/九阳-JYL-C051,小容量,质量-挺好,948801.19
262,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,质量-物美,948801.19
263,13157.0,joyoung/九阳, JYL-C051,54.0,joyoung/九阳-JYL-C051,小容量,质量-质量,948801.19
264,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,适用人群-妈妈,948801.19
265,13157.0,joyoung/九阳, JYL-C051,28.0,joyoung/九阳-JYL-C051,小容量,适用人群-宝贝,948801.19
266,13157.0,joyoung/九阳, JYL-C051,1.0,joyoung/九阳-JYL-C051,小容量,适用人群-朋友,948801.19
267,7.0,braun/博朗, MQ5035,0.0,braun/博朗-MQ5035,婴儿辅食,,6293.0
268,7.0,braun/博朗, MQ5035,0.0,braun/博朗-MQ5035,手持,,6293.0
269,1057.0,hattiecs/海蒂诗,RBM-775,0.0,hattiecs/海蒂诗-RBM-775,全自动,,390033.0
270,1057.0,hattiecs/海蒂诗,RBM-775,0.0,hattiecs/海蒂诗-RBM-775,婴儿辅食,,390033.0
271,1.0,家必康,2160,0.0,家必康-2160,婴儿辅食,,198.0
272,18.0,隆粤,B717,0.0,隆粤-B717,婴儿辅食,,7182.0
273,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,婴儿辅食,价格-价格,939351.0
274,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,价格-价格便宜,939351.0
275,8389.0,bear/小熊,QSJ-B02U2,4.0,bear/小熊-QSJ-B02U2,婴儿辅食,价格-性价比,939351.0
276,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,婴儿辅食,价格-物超所值,939351.0
277,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-功率,939351.0
278,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-功能,939351.0
279,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-土豆泥,939351.0
280,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-果汁,939351.0
281,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-水果汁,939351.0
282,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-米糊,939351.0
283,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-绞肉,939351.0
284,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-苹果,939351.0
285,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-苹果泥,939351.0
286,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-蔬菜,939351.0
287,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-虾皮,939351.0
288,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-辅食,939351.0
289,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,功能-食物,939351.0
290,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,品牌-九阳,939351.0
291,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,婴儿辅食,品牌-商家,939351.0
292,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,品牌-牌子,939351.0
293,8389.0,bear/小熊,QSJ-B02U2,18.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-包装,939351.0
294,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-卖家,939351.0
295,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-好评,939351.0
296,8389.0,bear/小熊,QSJ-B02U2,4.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-客服,939351.0
297,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-店家,939351.0
298,8389.0,bear/小熊,QSJ-B02U2,10.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-态度,939351.0
299,8389.0,bear/小熊,QSJ-B02U2,16.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-服务态度,939351.0
300,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,服务-果泥,939351.0
301,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-外形,939351.0
302,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-外表,939351.0
303,8389.0,bear/小熊,QSJ-B02U2,7.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-外观,939351.0
304,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-很漂亮,939351.0
305,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-手感,939351.0
306,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-按键,939351.0
307,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-机身,939351.0
308,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-样式,939351.0
309,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-款式,939351.0
310,8389.0,bear/小熊,QSJ-B02U2,12.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-颜值,939351.0
311,8389.0,bear/小熊,QSJ-B02U2,14.0,bear/小熊-QSJ-B02U2,婴儿辅食,款式-颜色,939351.0
312,8389.0,bear/小熊,QSJ-B02U2,18.0,bear/小熊-QSJ-B02U2,婴儿辅食,物流-物流,939351.0
313,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,婴儿辅食,物流-配送员,939351.0
314,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-商品,939351.0
315,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-噪音,939351.0
316,8389.0,bear/小熊,QSJ-B02U2,-11.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-声音,939351.0
317,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-实物,939351.0
318,8389.0,bear/小熊,QSJ-B02U2,12.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-挺好,939351.0
319,8389.0,bear/小熊,QSJ-B02U2,7.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-玻璃,939351.0
320,8389.0,bear/小熊,QSJ-B02U2,49.0,bear/小熊-QSJ-B02U2,婴儿辅食,质量-质量,939351.0
321,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,适用人群-妈妈,939351.0
322,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,婴儿辅食,适用人群-孩子,939351.0
323,8389.0,bear/小熊,QSJ-B02U2,25.0,bear/小熊-QSJ-B02U2,婴儿辅食,适用人群-宝贝,939351.0
324,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,婴儿辅食,适用人群-朋友,939351.0
325,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,小容量,价格-价格,939351.0
326,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,价格-价格便宜,939351.0
327,8389.0,bear/小熊,QSJ-B02U2,4.0,bear/小熊-QSJ-B02U2,小容量,价格-性价比,939351.0
328,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,小容量,价格-物超所值,939351.0
329,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,小容量,功能-功率,939351.0
330,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,小容量,功能-功能,939351.0
331,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,功能-土豆泥,939351.0
332,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,功能-果汁,939351.0
333,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,功能-水果汁,939351.0
334,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,功能-米糊,939351.0
335,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,功能-绞肉,939351.0
336,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,小容量,功能-苹果,939351.0
337,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,小容量,功能-苹果泥,939351.0
338,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,功能-蔬菜,939351.0
339,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,小容量,功能-虾皮,939351.0
340,8389.0,bear/小熊,QSJ-B02U2,5.0,bear/小熊-QSJ-B02U2,小容量,功能-辅食,939351.0
341,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,功能-食物,939351.0
342,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,品牌-九阳,939351.0
343,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,小容量,品牌-商家,939351.0
344,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,品牌-牌子,939351.0
345,8389.0,bear/小熊,QSJ-B02U2,18.0,bear/小熊-QSJ-B02U2,小容量,服务-包装,939351.0
346,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,服务-卖家,939351.0
347,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,服务-好评,939351.0
348,8389.0,bear/小熊,QSJ-B02U2,4.0,bear/小熊-QSJ-B02U2,小容量,服务-客服,939351.0
349,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,小容量,服务-店家,939351.0
350,8389.0,bear/小熊,QSJ-B02U2,10.0,bear/小熊-QSJ-B02U2,小容量,服务-态度,939351.0
351,8389.0,bear/小熊,QSJ-B02U2,16.0,bear/小熊-QSJ-B02U2,小容量,服务-服务态度,939351.0
352,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,服务-果泥,939351.0
353,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,款式-外形,939351.0
354,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,款式-外表,939351.0
355,8389.0,bear/小熊,QSJ-B02U2,7.0,bear/小熊-QSJ-B02U2,小容量,款式-外观,939351.0
356,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,小容量,款式-很漂亮,939351.0
357,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,款式-手感,939351.0
358,8389.0,bear/小熊,QSJ-B02U2,-1.0,bear/小熊-QSJ-B02U2,小容量,款式-按键,939351.0
359,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,款式-机身,939351.0
360,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,款式-样式,939351.0
361,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,款式-款式,939351.0
362,8389.0,bear/小熊,QSJ-B02U2,12.0,bear/小熊-QSJ-B02U2,小容量,款式-颜值,939351.0
363,8389.0,bear/小熊,QSJ-B02U2,14.0,bear/小熊-QSJ-B02U2,小容量,款式-颜色,939351.0
364,8389.0,bear/小熊,QSJ-B02U2,18.0,bear/小熊-QSJ-B02U2,小容量,物流-物流,939351.0
365,8389.0,bear/小熊,QSJ-B02U2,3.0,bear/小熊-QSJ-B02U2,小容量,物流-配送员,939351.0
366,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,质量-商品,939351.0
367,8389.0,bear/小熊,QSJ-B02U2,0.0,bear/小熊-QSJ-B02U2,小容量,质量-噪音,939351.0
368,8389.0,bear/小熊,QSJ-B02U2,-11.0,bear/小熊-QSJ-B02U2,小容量,质量-声音,939351.0
369,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,质量-实物,939351.0
370,8389.0,bear/小熊,QSJ-B02U2,12.0,bear/小熊-QSJ-B02U2,小容量,质量-挺好,939351.0
371,8389.0,bear/小熊,QSJ-B02U2,7.0,bear/小熊-QSJ-B02U2,小容量,质量-玻璃,939351.0
372,8389.0,bear/小熊,QSJ-B02U2,49.0,bear/小熊-QSJ-B02U2,小容量,质量-质量,939351.0
373,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,适用人群-妈妈,939351.0
374,8389.0,bear/小熊,QSJ-B02U2,1.0,bear/小熊-QSJ-B02U2,小容量,适用人群-孩子,939351.0
375,8389.0,bear/小熊,QSJ-B02U2,25.0,bear/小熊-QSJ-B02U2,小容量,适用人群-宝贝,939351.0
376,8389.0,bear/小熊,QSJ-B02U2,2.0,bear/小熊-QSJ-B02U2,小容量,适用人群-朋友,939351.0
377,2.0,jeff/杰孚,FX-A5,0.0,jeff/杰孚-FX-A5,全自动,,796.0
378,2.0,韩伟,M730,0.0,韩伟-M730,全自动,,998.0
379,2.0,韩伟,M730,0.0,韩伟-M730,智能,,998.0
380,3.0,joyoung/九阳, JYL-Y6,0.0,joyoung/九阳-JYL-Y6,婴儿辅食,,2097.0
381,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,婴儿辅食,价格-价格,630824.0
382,3424.0,bear/小熊,JBQ-A05D2,7.0,bear/小熊-JBQ-A05D2,婴儿辅食,价格-性价比,630824.0
383,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-功能,630824.0
384,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-打蛋器,630824.0
385,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-搅拌机,630824.0
386,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-果汁,630824.0
387,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-榨汁,630824.0
388,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-榨汁机,630824.0
389,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-用途,630824.0
390,3424.0,bear/小熊,JBQ-A05D2,3.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-绞肉,630824.0
391,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-芝麻,630824.0
392,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-蔬菜泥,630824.0
393,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-虾皮,630824.0
394,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-西瓜汁,630824.0
395,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,功能-辅食,630824.0
396,3424.0,bear/小熊,JBQ-A05D2,18.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-包装,630824.0
397,3424.0,bear/小熊,JBQ-A05D2,5.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-卖家,630824.0
398,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-售后服务,630824.0
399,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-好评,630824.0
400,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-客服,630824.0
401,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-态度,630824.0
402,3424.0,bear/小熊,JBQ-A05D2,5.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-服务态度,630824.0
403,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,服务-果泥,630824.0
404,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,婴儿辅食,款式-分量,630824.0
405,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,款式-大小,630824.0
406,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,款式-颜值,630824.0
407,3424.0,bear/小熊,JBQ-A05D2,7.0,bear/小熊-JBQ-A05D2,婴儿辅食,物流-物流,630824.0
408,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,婴儿辅食,质量-刀头,630824.0
409,3424.0,bear/小熊,JBQ-A05D2,6.0,bear/小熊-JBQ-A05D2,婴儿辅食,质量-声音,630824.0
410,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,婴儿辅食,质量-挺好,630824.0
411,3424.0,bear/小熊,JBQ-A05D2,12.0,bear/小熊-JBQ-A05D2,婴儿辅食,质量-质量,630824.0
412,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,婴儿辅食,适用人群-宝贝,630824.0
413,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,小容量,价格-价格,630824.0
414,3424.0,bear/小熊,JBQ-A05D2,7.0,bear/小熊-JBQ-A05D2,小容量,价格-性价比,630824.0
415,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,小容量,功能-功能,630824.0
416,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,小容量,功能-打蛋器,630824.0
417,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,小容量,功能-搅拌机,630824.0
418,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,功能-果汁,630824.0
419,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,功能-榨汁,630824.0
420,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,功能-榨汁机,630824.0
421,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,功能-用途,630824.0
422,3424.0,bear/小熊,JBQ-A05D2,3.0,bear/小熊-JBQ-A05D2,小容量,功能-绞肉,630824.0
423,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,小容量,功能-芝麻,630824.0
424,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,功能-蔬菜泥,630824.0
425,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,小容量,功能-虾皮,630824.0
426,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,功能-西瓜汁,630824.0
427,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,功能-辅食,630824.0
428,3424.0,bear/小熊,JBQ-A05D2,18.0,bear/小熊-JBQ-A05D2,小容量,服务-包装,630824.0
429,3424.0,bear/小熊,JBQ-A05D2,5.0,bear/小熊-JBQ-A05D2,小容量,服务-卖家,630824.0
430,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,服务-售后服务,630824.0
431,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,服务-好评,630824.0
432,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,服务-客服,630824.0
433,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,服务-态度,630824.0
434,3424.0,bear/小熊,JBQ-A05D2,5.0,bear/小熊-JBQ-A05D2,小容量,服务-服务态度,630824.0
435,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,服务-果泥,630824.0
436,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,小容量,款式-分量,630824.0
437,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,款式-大小,630824.0
438,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,款式-颜值,630824.0
439,3424.0,bear/小熊,JBQ-A05D2,7.0,bear/小熊-JBQ-A05D2,小容量,物流-物流,630824.0
440,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,小容量,质量-刀头,630824.0
441,3424.0,bear/小熊,JBQ-A05D2,6.0,bear/小熊-JBQ-A05D2,小容量,质量-声音,630824.0
442,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,小容量,质量-挺好,630824.0
443,3424.0,bear/小熊,JBQ-A05D2,12.0,bear/小熊-JBQ-A05D2,小容量,质量-质量,630824.0
444,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,小容量,适用人群-宝贝,630824.0
445,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,手持,价格-价格,630824.0
446,3424.0,bear/小熊,JBQ-A05D2,7.0,bear/小熊-JBQ-A05D2,手持,价格-性价比,630824.0
447,3424.0,bear/小熊,JBQ-A05D2,8.0,bear/小熊-JBQ-A05D2,手持,功能-功能,630824.0
448,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,手持,功能-打蛋器,630824.0
449,3424.0,bear/小熊,JBQ-A05D2,-1.0,bear/小熊-JBQ-A05D2,手持,功能-搅拌机,630824.0
450,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,手持,功能-果汁,630824.0
451,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,手持,功能-榨汁,630824.0
452,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,手持,功能-榨汁机,630824.0
453,3424.0,bear/小熊,JBQ-A05D2,2.0,bear/小熊-JBQ-A05D2,手持,功能-用途,630824.0
454,3424.0,bear/小熊,JBQ-A05D2,3.0,bear/小熊-JBQ-A05D2,手持,功能-绞肉,630824.0
455,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,手持,功能-芝麻,630824.0
456,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,手持,功能-蔬菜泥,630824.0
457,3424.0,bear/小熊,JBQ-A05D2,0.0,bear/小熊-JBQ-A05D2,手持,功能-虾皮,630824.0
458,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,手持,功能-西瓜汁,630824.0
459,3424.0,bear/小熊,JBQ-A05D2,1.0,bear/小熊-JBQ-A05D2,手持,功能-辅食,630824.0
460,3424.0,bear/小熊,JBQ-A05D2,18.0,bear/小熊-JBQ-A05D2,手持,服务-包装,630824.0
